,,,,Day 0,,,,,,,day 3,,,,,,,,,,,,,,EOT,,,,,,,,,,,,,
15503-20,Left-right determination factor 2,LEFTY2,O00292,730.056,374.7309681,0.382039022,0.02660402,0.898937453,812.1321429,274.3281612,734.064,352.8363019,0.447158876,0.058207556,0.911753326,1.033657614,0.238229294,0.86807441,0.414296538,0.989388096,805.1125,279.5395534,1.04474434,0.211082281,701.8363636,220.4166067,0.190225485,0.093054729,0.869793486,1.040197439,0.2473368,0.63786906,0.444917219,0.9622942,806.9,271.6267108,1.080955739,0.291230497
15504-39,Baculoviral IAP repeat-containing protein 7 Isoform beta,BIRC7,Q96CA5,1630.34,412.4739711,0.377396817,0.257737704,0.945267504,1724.739286,333.8801724,1661.896,420.3600509,0.670079062,0.456204687,0.971558883,1.025331832,0.082786616,0.403830123,0.359108065,1.016935764,1710.545833,356.0376642,1.008256243,0.050559387,1639.145455,401.1725244,0.614129126,0.329705894,0.962013214,1.010671754,0.059822971,0.998927511,0.454884707,0.999967526,1703.87,403.2000001,1.010704576,0.088987849
15506-34,Low-density lipoprotein receptor-related protein 12,LRP12,Q9Y561,925.868,340.5584493,0.151935751,0.020670475,0.771738117,1199.717857,902.0956194,958.596,338.1922619,0.251908766,0.105643949,0.762881842,1.049358885,0.124503681,0.170096536,0.09520826,1.046314755,1256.545833,1174.324029,1.002909383,0.100038583,963.4181818,319.0328676,0.317517616,0.343486881,0.748277249,1.042777845,0.157653871,0.673322108,0.43498444,1.018408161,1287.515,1345.785595,1.023929192,0.122152677
15509-2,Alpha-N-acetylglucosaminidase,NAGLU,P54802,7919.168,3985.94488,0.397490377,0.213925322,0.886290606,8935.182143,4517.342056,8528.624,4762.905915,0.580153641,0.385908119,1.094289583,1.063759668,0.484468859,0.105411786,0.050579315,1.209672181,7793.754167,4276.552462,0.879378467,0.216353297,8815.068182,6039.841345,0.657826921,0.376455285,1.097720418,1.137843262,0.469376567,0.034845598,0.046990997,1.278421082,8030.34,5073.946152,0.890037937,0.196063467
15511-37,Neuronal pentraxin receptor,NPTXR,O95502,1201.92,845.4513966,0.325198291,0.157043324,0.75391274,1594.242857,1838.864899,1072.276,537.8668804,0.177139864,0.125071936,0.605935452,0.959825023,0.212848667,0.272237198,0.306715686,0.915044542,1769.620833,2350.658344,1.048938034,0.319485221,1262.004545,833.2706051,0.63105132,0.294094362,0.810533393,1.098390557,0.360567901,0.513091821,0.244290184,1.077220506,1557.005,2519.716005,1.019652477,0.390774166
15513-108,Prostasin,PRSS8,Q16651,2670.116,861.6005783,0.198588548,0.083662582,0.894823844,2983.957143,855.4060249,2814.552,857.7685632,0.883536402,0.333597821,0.988290319,1.068522161,0.162196267,0.220439163,0.153704743,1.054193626,2847.9,688.1731474,1.013591939,0.136480432,2872.590909,763.8473354,0.775148829,0.338872912,1.021381999,1.094721645,0.201660156,0.495885512,0.228759868,1.036679009,2812.455,549.8491779,1.055989014,0.153370818
15514-26,Cholinesterase,BCHE,P06276,8491.7,2037.02081,0.605863958,0.235268574,0.963223194,8815.921429,2420.755623,8811.112,2017.062183,0.862670532,0.284338849,0.986415125,1.06833801,0.204421959,0.301560069,0.251384687,1.055371901,8932.458333,2698.855017,1.01228582,0.155886284,8175.718182,1709.53163,0.970831202,0.425092523,0.996697252,0.994548337,0.187103013,0.811399615,0.444917219,0.985306678,8202.81,2760.275045,1.009379475,0.201820619
15515-2,Serum amyloid A-1 protein,SAA1,P0DJI8,174009.184,60830.76337,0.751394533,0.377594445,1.038371149,167578.9857,82686.30164,170310.328,89112.39683,0.244510654,0.129238112,1.209238955,1.004239901,0.60301829,0.247934914,0.130555081,1.197305088,140840.9208,82279.5394,0.838750216,0.303559864,96976.31364,67602.79702,0.290086164,0.213799849,0.6631188,0.614169475,0.497040591,0.444817603,0.395722274,0.780918691,146242.745,187688.249,0.786470451,0.846973719
15516-12,Serum amyloid A-4 protein,SAA4,P35542,80593.52,30838.52308,0.297694873,0.080956407,0.892897731,90260.63929,34777.23129,80711.364,29884.86942,0.358364761,0.166023246,0.901451434,0.999713625,0.158985701,0.780619329,0.430434902,0.988423334,89534.9,34981.05438,1.011422526,0.121939947,69441.39091,25193.71744,0.1503805,0.025481926,0.847031855,0.924557081,0.240420902,0.836216772,0.357491324,0.986054087,81982.03,28509.60305,0.937633233,0.150376586
15521-4,Calsyntenin-1,CLSTN1,O94985,3237.864,1233.000264,0.131748118,0.063830696,0.863043263,3751.682143,1150.69828,3372.708,1378.925802,0.420972852,0.197662543,0.920741826,1.056496887,0.263609315,0.546025568,0.313993596,1.038806735,3663.033333,1056.729969,1.017029301,0.164546469,3882.995455,1610.809535,0.654832235,0.244290184,1.052491968,1.176578889,0.251317825,0.389700991,0.199425692,1.059476144,3689.335,1077.129689,1.110528912,0.229050072
15522-2,Golgi-associated plant pathogenesis-related protein 1,GLIPR2,Q9H4G4,39770.488,12615.97365,0.824159872,0.364130538,0.981727382,40510.725,10831.11492,44556.212,14609.52519,0.614380677,0.312066949,1.051063112,1.125600292,0.241022529,0.322090316,0.271500975,1.061250246,42391.56667,14641.11001,1.060636072,0.19674521,46567.2,14865.63111,0.405853624,0.120785237,1.097740362,1.197907693,0.317782831,0.28670055,0.110959917,1.089607445,42420.96,16203.15579,1.099393822,0.258325136
15523-9,Delta-aminolevulinic acid dehydratase,ALAD,P13716,10434.248,12323.14816,0.666645786,0.252017933,0.878273868,11880.40357,11393.97958,11295.368,13648.8354,0.839286512,0.251428895,0.938976588,1.419494293,1.597955925,0.996604189,0.414296538,0.998705377,12029.44583,10926.23311,1.421334386,1.302876336,9356.027273,6643.946048,0.825524368,0.320640056,0.954576364,1.445329713,1.232979941,0.877121887,0.213799849,1.047796876,9801.235,6045.499367,1.379398762,1.425729815
15524-30,Phosphoglycerate mutase 2,PGAM2,P15259,2166.824,3534.001176,0.641095011,0.257737704,0.821266626,2638.392857,3639.792391,2172.592,2623.989279,0.191254149,0.251428895,1.526728565,1.17742437,1.170136931,0.290638669,0.495887047,1.297442187,1423.0375,781.6455579,0.907496598,0.263542167,1645.663636,1583.180128,0.649882894,0.357491324,0.864060463,1.065124488,0.942783347,0.787626627,0.106267819,0.936321355,1904.57,1952.49778,1.137562955,0.742254175
15525-294,Alcohol dehydrogenase 1C,ADH1C,P00326,6857.116,6151.900641,0.932598572,0.027722525,1.028110075,6669.632143,9417.342631,6442.632,4015.565702,0.364743578,0.186732943,1.190397014,1.245305747,0.78977832,0.717632825,0.336256029,0.935240225,5412.170833,3701.689716,1.331535699,0.817314507,7681.754545,11927.13072,0.961942677,0.097316976,1.018026017,1.213204975,0.885916141,0.04556853,0.046990997,0.559076243,7545.735,4792.073791,2.170017044,1.802501717
15526-33,Glutathione synthetase,GSS,P48637,3117.572,984.6273649,0.842789561,0.350832283,0.982828937,3172.039286,961.6183043,3540.796,1266.98579,0.400249447,0.181411255,1.095712827,1.145832905,0.230988088,0.286018715,0.022193583,1.090622538,3231.5,1230.854032,1.050622801,0.353415637,3373.686364,1099.537685,0.581180667,0.252263373,1.063519639,1.069316536,0.25856872,0.915776759,0.386053649,1.009111739,3172.19,1182.644083,1.05966118,0.309427808
15527-90,"Dihydrolipoyl dehydrogenase, mitochondrial",DLD,P09622,8176.944,3402.123273,0.741415245,0.299578292,1.041599159,7850.375,3624.427847,9776.316,4346.549159,0.263285134,0.091759136,1.170912695,1.204123302,0.269135091,0.056835775,0.032485406,1.126183429,8349.3125,4292.953579,1.069207086,0.191426179,7920.045455,3510.63172,0.926671359,0.302830006,0.983030466,0.97366114,0.29531829,0.377983672,0.213799849,0.900328744,8056.765,5487.995877,1.081450688,0.444306184
15529-33,Cysteine and glycine-rich protein 1,CSRP1,P21291,50507.476,29876.55834,0.02559011,0.014531406,1.461154468,34566.82857,16138.1833,44655.232,35210.1078,0.319411036,0.432505068,1.230922498,0.910376171,0.396157916,0.044359954,0.044460103,0.78040781,36277.85833,19951.63419,1.166539032,0.442679269,53412.70909,34150.66956,0.081880878,0.073794847,1.413678641,1.080063824,0.504614121,0.544247924,0.236454849,0.916722376,37782.78,19728.29757,1.178179842,0.508399019
15530-33,Ephrin type-B receptor 4,EPHB4,P54760,5380.972,1810.683188,0.903440615,0.432793924,0.987089803,5451.35,2303.673382,5497.084,1854.755129,0.937703822,0.47209683,1.007874884,1.040305355,0.198680292,0.715162958,0.398301604,0.978394629,5454.133333,1890.791636,1.063277868,0.224801069,5652.009091,1611.328977,0.739227006,0.228759868,1.036121022,1.070131602,0.236263956,0.919375943,0.311679966,0.993435894,5454.97,2050.859959,1.077202473,0.202602227
15533-97,Macrophage scavenger receptor types I and II:Extracellular domain,MSR1,P21757,10968.924,5100.892545,0.436470842,0.213925322,0.907244852,12090.36786,5090.459687,10286.832,5055.6683,0.541701988,0.208970088,0.923030443,0.96743729,0.163874378,0.70308667,0.285343352,0.979038344,11144.62917,4504.132016,0.988150561,0.200484108,10649.52273,5434.203358,0.673477269,0.376455285,1.061089377,0.908385015,0.198940586,0.983765671,0.47489887,1.001432326,10036.405,3586.799534,0.907085772,0.201688894
15534-26,"Malate dehydrogenase, mitochondrial",MDH2,P40926,27166.296,25685.83593,0.022071264,0.006798981,2.013183145,13494.2,11414.24074,27088.404,28684.63737,0.016715715,0.035147894,2.297993612,1.165534645,1.093193969,0.94976371,0.13498071,0.986054674,11787.85,5929.882131,1.182018275,0.597711899,25813.52727,25555.09507,0.023962975,0.049515221,2.144630829,1.063932609,0.732787541,0.432563396,0.366932713,0.816016076,12036.35,5054.645107,1.303813296,1.115839446
15535-3,Serine protease 27,PRSS27,Q9BQR3,2150.04,1000.88713,0.038342458,0.006467942,0.706760947,3042.103571,1889.888952,2313.66,1050.070581,0.127987255,0.079269841,0.754285249,1.073150978,0.153122951,0.071234561,0.062249068,1.080299051,3067.354167,2075.763838,0.993383246,0.139464695,2484.609091,1228.939868,0.700800985,0.415247547,0.914382011,1.131682676,0.214606382,0.04526403,0.024022605,1.141643635,2717.255,2336.207542,0.991274897,0.214381247
15539-15,SLIT and NTRK-like protein 1,SLITRK1,Q96PX8,994.548,361.6962882,0.174798743,0.10134141,0.867494182,1146.460714,426.4243212,1010.848,358.6906301,0.092327996,0.060570758,0.824674333,1.04126475,0.226959613,0.311680127,0.351429649,0.927508992,1225.754167,484.5896073,1.122646529,0.306243788,1150.768182,401.7960964,0.65227435,0.376455285,1.048039363,1.207769803,0.28700097,0.431551624,0.153872635,1.065493823,1098.02,332.2243754,1.133530554,0.30209687
15540-6,Vimentin,VIM,P08670,11627.54,5949.455188,0.856321067,0.337714307,1.027836509,11312.63571,6405.31955,12333.076,7317.707113,0.927913953,0.355691245,1.01842116,1.14305477,0.527234984,0.775467784,0.351429649,1.044158155,12109.99583,9323.034116,1.09471421,0.612178844,10567.99545,5249.652485,0.573101232,0.454884707,1.087557297,1.114533776,0.56758995,0.489533886,0.252263373,1.125772222,9717.185,4202.616503,0.990017123,0.56033204
15542-19,"Creatine kinase U-type, mitochondrial",CKMT1A,P12532,8943.056,7175.164943,0.719868607,0.269376147,0.923753543,9681.214286,7429.368798,9532.892,8533.77675,0.520022326,0.448283213,1.156837097,1.064110535,0.332005412,0.696328312,0.264707459,1.042340904,8240.479167,4613.9236,1.020885327,0.410161766,8947.481818,8751.94985,0.797766141,0.454884707,1.076010811,1.044488431,0.352000863,0.192435261,0.042252453,1.200291142,8315.42,6688.219356,0.8701959,0.463437383
15544-25,Kallikrein-14,KLK14,Q9P0G3,2129.268,933.7713835,0.979335052,0.184118799,1.002841082,2123.235714,683.1400124,1862.676,771.3974194,0.716383313,0.440382308,0.95076126,0.891853578,0.217268844,0.8591601,0.299513192,0.987534729,1959.141667,1014.935626,0.903111103,0.210560967,1582.168182,580.0104132,0.990916668,0.484932955,1.001255031,0.818607849,0.203526277,0.698677403,0.49497659,0.972249267,1580.185,514.8096088,0.841973223,0.175361739
15545-13,Calcineurin subunit B type 1,PPP3R1,P63098,10932.352,3924.532722,0.176422861,0.107800491,0.88032005,12418.61071,3793.347035,12403.708,4312.744206,0.937677424,0.432505068,0.992428633,1.136288668,0.195531342,0.273068417,0.225839955,1.059773691,12498.3375,3937.581147,1.072199355,0.19631538,12681.13636,4699.041654,0.471400344,0.12592114,1.075604612,1.152660183,0.277733415,0.308512924,0.147977086,1.08391373,11789.775,2916.930335,1.063424285,0.269067503
15548-35,D-3-phosphoglycerate dehydrogenase,PHGDH,O43175,1955.768,705.9075938,0.498296367,0.364130538,0.941320425,2077.685714,548.1866599,1873,729.1602831,0.326898356,0.088507991,0.907785607,0.950098804,0.117508818,0.503866634,0.40627952,0.972048041,2063.2625,581.5236845,0.977419597,0.154830233,1830.181818,727.4822595,0.231738816,0.077380614,0.878535065,0.921228386,0.099563332,0.19715905,0.252263373,0.941715294,2083.22,588.0821376,0.978245115,0.163029574
15553-22,Acetylcholinesterase,ACHE,P22303,787.588,136.222146,0.293006333,0.263519972,0.940146996,837.7285714,197.9267178,788.812,144.3700532,0.903054049,0.401293674,0.99398239,0.997320015,0.04942343,0.528603317,0.463035819,1.00922067,793.5875,122.4528764,0.988208074,0.047893783,780.7818182,146.0755833,0.394695402,0.47489887,0.942711346,0.985378642,0.057157991,0.531786883,0.26861222,0.984059651,828.23,195.6889524,1.001340356,0.095624833
15556-49,Alpha-amylase 2B,AMY2B,P19961,2741.8,2844.348382,0.44674995,0.344249871,1.210389397,2265.221429,1103.926619,2649,2134.644064,0.503649787,0.416833837,1.144705001,1.062927477,0.429273695,0.865395024,0.232084997,0.983051885,2314.133333,1134.687411,1.081252672,0.284757124,2488.872727,1156.372013,0.737304319,0.348136362,0.935673474,1.215295563,0.414090599,0.965829257,0.172479671,0.994694879,2659.98,1909.282031,1.221777239,0.523275063
15558-63,Glutamyl aminopeptidase,ENPEP,Q07075,3517.04,1055.616486,0.826692249,0.496445987,0.983101893,3577.492857,884.2719564,3533.804,1188.569628,0.634209468,0.220649946,1.042580239,0.995795439,0.164754155,0.484177991,0.271500975,1.033041672,3389.479167,855.9968468,0.963945081,0.140500783,3242.7,1012.069469,0.803560943,0.26861222,1.023350196,0.902074406,0.126128198,0.781802993,0.199425692,0.985328337,3168.71,855.6450338,0.915506408,0.172051047
15559-5,Anthrax toxin receptor 2,ANTXR2,P58335,2846.864,864.1459538,0.216652437,0.252017933,0.883142665,3223.560714,1266.555322,2799.144,879.1791868,0.756069404,0.409045885,0.965911808,0.995873013,0.26946254,0.485968165,0.225839955,1.052638083,2897.929167,1246.715833,0.946073517,0.207071324,2301.113636,881.82904,0.580434995,0.366932713,0.934490852,0.853216772,0.293897904,0.753853349,0.444917219,0.966825774,2462.425,942.1466945,0.882492787,0.291884909
15560-52,Transcobalamin-2,TCN2,P20062,94287.664,79135.41587,0.181696534,0.05741602,0.748242196,126012.225,88184.22964,89524.472,84221.75858,0.149078424,0.055917403,0.714509676,7.063392281,29.3340058,0.330550826,0.390365974,7.184038349,125294.975,82942.91393,0.983206372,0.198839966,88726.70909,77909.20303,0.726458004,0.294094362,0.913101753,8.315041743,33.62458879,0.324061668,0.142234683,9.186880804,97170.67,73637.42245,0.905099557,0.231217027
15562-24,Beta-glucuronidase,GUSB,P08236,4836.096,3467.548915,0.554170043,0.384383779,1.108994662,4360.792857,1892.663131,4604.772,3041.562788,0.606845927,0.409045885,1.092694032,1.054219916,0.25927715,0.832623185,0.438549652,0.984071911,4214.145833,2047.130013,1.071283414,0.284611512,5463.831818,3241.251993,0.199356708,0.285477026,1.237838568,1.165524809,0.405152886,0.583161784,0.206538703,1.059174902,4414.01,1638.178714,1.100408258,0.338598122
15565-102,Mucin-16,MUC16,Q8WXI7,106.52,30.54225925,0.085949566,0.015200887,0.867780041,122.75,35.63688398,112.144,41.74863907,0.547947614,0.063003534,0.943542857,1.041884047,0.115569954,0.082850237,0.048469094,1.059614509,118.8541667,33.99903159,0.983267064,0.108529907,117.9045455,36.74033549,0.993370527,0.276981786,1.000717582,1.083264141,0.138356159,0.31605978,0.120785237,1.048526338,117.82,26.8403912,1.033130119,0.169999381
15566-10,Calponin-1,CNN1,P51911,3167.664,530.3096853,0.116432116,0.089273543,0.935170808,3387.257143,438.7046431,3193.264,585.0550127,0.153290312,0.348268273,0.904027942,1.01584334,0.126246716,0.587168893,0.139508157,0.966593266,3532.2625,957.347977,1.050952222,0.279825431,3043.827273,383.2149114,0.230871318,0.088932064,0.94394827,0.974375225,0.139507232,0.626317341,0.115798585,1.028704009,3224.57,533.1451661,0.947187156,0.201344286
15567-2,T-cell surface glycoprotein CD3 zeta chain,CD247,P20963,605.98,164.6064349,0.280797279,0.10134141,0.92769452,653.2107143,141.8738256,596.3,146.144055,0.251557418,0.088502468,0.921632395,1.000976032,0.106791902,0.430607684,0.422349424,0.977206858,647.0041667,152.975495,1.024323586,0.091743191,638.6454545,164.135168,0.858876677,0.444917219,0.986766976,1.051628733,0.105647197,0.962657469,0.311679966,1.001207992,647.21,138.3522566,1.050359906,0.060432629
15569-15,Collagen Type II,COL2A1,P02458,790.748,164.1520859,0.035045656,0.015200887,0.892294275,886.1964286,148.3287263,829.316,191.5160916,0.469006168,0.333597821,0.958142213,1.052631482,0.134580156,0.070825658,0.037244348,1.070244157,865.5458333,146.4750888,0.983543312,0.118148139,801.1181818,188.2305541,0.398878845,0.47489887,0.905376853,1.01515345,0.145644111,0.959024962,0.067006052,0.995329383,884.845,386.2542524,1.019917092,0.375219209
15570-99,Complement receptor type 2,CR2,P20023,3700.188,1752.329435,0.234720114,0.20877116,0.845345281,4377.132143,2257.941586,3539.964,1791.309296,0.320967344,0.133499513,0.863299696,0.993062762,0.304002073,0.824431402,0.366843823,1.021881664,4100.504167,2025.691674,0.971798201,0.341272253,3489.813636,1400.111269,0.467360299,0.159921578,0.916220098,1.027370064,0.30855204,0.299714045,0.285477026,1.090118307,3808.925,1348.883672,0.942439053,0.193987675
15573-110,Neurocan core protein,NCAN,O14594,2478.98,998.2150862,0.996657952,0.460967819,0.999544087,2480.110714,909.1226914,2432.1,962.2849956,0.457891586,0.291159687,0.916734331,1.030187434,0.277881623,0.359606104,0.495887047,0.909492111,2653.004167,1056.09765,1.132706289,0.451581028,2514.886364,1114.840128,0.319526178,0.199425692,1.136227583,1.115988087,0.350698786,0.421778237,0.136644995,1.07236086,2213.365,756.580405,1.040683345,0.227881852
15574-37,Cyclin-A2,CCNA2,P20248,1366.572,324.9726161,0.709316845,0.475137693,0.977362013,1398.225,271.132284,1448.616,385.7145304,0.989601286,0.385908119,0.99908571,1.056749386,0.154130032,0.649863172,0.422349424,1.01797033,1449.941667,304.5786364,1.038094485,0.120621056,1338.645455,330.387648,0.848056705,0.484932955,0.986274303,0.987481403,0.127761783,0.573658244,0.244290184,0.973090946,1357.275,280.2586357,1.014788399,0.170719312
